gender,race,college_tier,education_level,years_experience,skills_score,interview_score,test_score,hired
Male,Other,Tier 2,Bachelors,6.5,11.25,91.07,17.14,0
Female,,Tier 2,Bachelors,5.8,26.23,75.48,53.68,0
Male,White,Tier 3,Masters,2.0,,98.78,4.88,0
Male,White,Tier 2,Masters,7.7,58.86,55.39,37.79,0
Other,White,Tier 3,Bachelors,3.6,57.01,98.17,33.54,1
Female,Asian,Tier 1,Bachelors,13.0,48.74,66.31,91.72,1
Male,Black,Tier 2,Bachelors,0.3,13.88,92.4,17.22,0
Male,White,Tier 1,,2.6,23.89,95.58,14.01,0
Male,White,Tier 1,Masters,6.3,16.64,65.47,93.68,1
Male,White,Tier 1,Bachelors,8.0,4.41,51.58,7.23,0
Male,White,Tier 2,Masters,0.8,19.84,65.2,48.2,0
Female,Asian,Tier 3,Masters,1.7,,84.44,70.99,0
Male,White,Tier 1,Bachelors,2.2,18.52,76.32,56.45,0
Male,White,Tier 2,PhD,4.6,46.13,56.59,36.82,0
Male,White,Tier 1,Masters,0.8,20.97,54.89,39.72,0
Female,Black,Tier 2,Masters,3.4,9.15,42.76,55.78,0
Male,Asian,Tier 1,Bachelors,,48.61,57.92,75.48,1
Male,Other,Tier 1,Bachelors,3.7,39.64,59.23,26.89,0
Male,White,,Masters,7.5,35.99,45.81,61.27,0
Female,Other,Tier 2,Bachelors,13.7,23.87,84.48,,0
Male,Black,Tier 1,Masters,11.9,36.44,77.31,13.59,0
Female,Black,Tier 2,Bachelors,,13.8,95.48,87.26,1
Female,White,Tier 1,Masters,0.2,17.92,51.29,11.69,0
Male,White,Tier 3,Bachelors,4.3,26.2,49.48,54.88,0
Female,Black,Tier 2,Bachelors,0.8,22.86,78.64,39.85,0
Female,Asian,Tier 2,Masters,4.9,4.01,77.34,74.9,0
Female,Hispanic,Tier 1,PhD,13.7,19.02,40.39,16.93,0
Male,Black,Tier 2,Bachelors,,14.62,73.36,7.07,0
Female,White,Tier 1,Bachelors,2.3,17.57,81.93,17.36,0
Female,White,Tier 2,Masters,14.6,30.9,71.91,22.98,0
Female,White,Tier 1,Bachelors,3.4,45.9,83.55,,1
Male,Other,Tier 2,Masters,3.6,6.84,,58.41,0
Male,Black,Tier 2,Masters,10.2,24.61,74.37,69.06,1
Female,Black,Tier 2,Bachelors,3.9,22.46,85.82,84.11,1
Female,Black,Tier 2,Bachelors,0.4,16.73,85.27,,0
Male,White,Tier 2,Bachelors,3.6,19.85,48.1,91.41,0
Female,White,Tier 1,Bachelors,1.4,24.55,62.02,63.67,0
Male,White,Tier 1,PhD,26.3,30.45,,31.74,0
Male,White,Tier 1,Bachelors,2.2,12.06,98.74,87.45,1
Male,White,Tier 2,Bachelors,16.1,45.69,84.1,40.03,1
Female,Hispanic,Tier 2,Masters,1.0,10.1,92.81,31.12,0
Male,White,Tier 2,Bachelors,,47.84,80.15,0.55,0
,White,Tier 2,Bachelors,0.8,12.79,56.1,32.87,0
Male,White,Tier 2,,1.4,42.8,,,1
Female,Hispanic,Tier 2,Masters,2.2,16.83,42.08,11.32,0
Female,White,Tier 1,,1.8,25.13,82.42,19.84,0
Male,White,Tier 2,Bachelors,19.2,40.81,87.59,34.91,1
Female,White,Tier 2,Masters,1.2,9.54,49.86,79.16,0
Female,Other,Tier 2,Masters,0.5,36.36,62.21,13.0,0
Male,White,,Bachelors,4.5,35.82,65.34,88.97,1
,Black,Tier 2,Bachelors,16.0,15.74,41.03,83.2,0
Female,,Tier 2,,5.1,47.09,78.12,54.07,1
Male,Asian,Tier 2,Bachelors,2.2,44.43,41.52,89.41,0
Female,White,Tier 3,Bachelors,25.8,15.13,92.5,80.17,1
Male,White,Tier 1,Bachelors,1.5,21.12,82.61,31.64,0
Female,White,Tier 2,Bachelors,1.9,65.24,89.98,33.59,1
Male,,Tier 2,Bachelors,3.4,31.36,69.78,64.09,0
Female,White,,Bachelors,,43.06,93.73,29.92,0
Male,Hispanic,,Bachelors,1.0,29.19,,8.37,0
Male,Asian,Tier 2,Masters,1.8,,49.99,44.54,0
Male,Asian,,Masters,6.0,22.19,84.2,63.03,0
Male,Black,Tier 2,Bachelors,28.2,57.16,79.24,93.57,1
Male,Hispanic,Tier 2,Masters,5.0,11.1,59.32,44.27,0
Male,Other,Tier 2,Bachelors,2.9,15.82,43.11,25.47,0
Male,Black,Tier 2,Masters,1.2,22.41,87.94,,0
Male,Asian,Tier 2,PhD,11.0,38.44,75.84,4.17,0
Other,Other,Tier 2,Bachelors,0.8,22.61,,31.56,0
,,Tier 2,Masters,,13.25,78.57,78.35,0
Female,Asian,Tier 2,PhD,3.8,58.83,90.49,2.37,0
Male,White,Tier 2,Masters,7.1,55.36,79.07,12.0,0
Male,Hispanic,Tier 2,PhD,8.6,19.61,85.33,1.06,0
Male,Black,Tier 1,Masters,0.1,12.55,,12.88,0
Female,White,Tier 3,Bachelors,0.0,41.6,79.11,25.52,0
Female,White,Tier 3,,,30.15,52.2,30.17,0
Female,,Tier 2,Bachelors,1.9,25.09,65.24,26.71,0
Female,,Tier 2,Bachelors,2.2,28.6,67.19,29.64,0
Male,White,Tier 1,Bachelors,0.4,25.71,50.51,72.11,0
Male,Black,Tier 2,PhD,7.0,,,60.96,0
Male,Black,Tier 3,Bachelors,,10.6,70.88,58.92,0
Male,White,Tier 3,Bachelors,5.1,39.39,89.36,,1
Male,Hispanic,Tier 3,Bachelors,1.0,44.58,60.4,47.93,0
Female,White,Tier 3,Bachelors,7.6,,68.68,23.39,0
Female,,Tier 2,Bachelors,4.8,30.45,40.81,62.63,0
Female,White,Tier 2,Bachelors,2.5,57.53,73.73,1.8,0
Female,White,Tier 2,Bachelors,1.7,57.94,62.38,12.53,0
Male,White,Tier 1,Bachelors,14.8,16.42,98.2,43.36,1
Female,White,Tier 2,Masters,1.6,9.69,64.79,66.45,0
Male,White,Tier 2,Bachelors,3.8,2.59,96.15,,0
Male,White,Tier 1,Masters,5.0,13.7,67.23,61.44,0
Female,White,Tier 3,Masters,1.3,61.39,93.8,,1
Male,Asian,Tier 1,Masters,1.5,8.56,,25.08,0
Male,Black,Tier 3,,4.9,55.01,,,1
Male,Hispanic,Tier 2,Bachelors,1.8,29.06,85.76,,1
Male,White,Tier 1,Bachelors,3.5,25.94,54.97,99.95,1
,Black,Tier 1,PhD,6.2,33.35,64.17,69.93,0
Male,White,,Masters,6.8,43.04,60.98,59.33,0
Female,Asian,Tier 1,Masters,0.6,,95.57,51.07,1
,Asian,Tier 2,Masters,0.2,28.26,68.99,70.11,0
Male,Black,Tier 2,Bachelors,1.2,50.65,94.95,26.72,1
Male,Asian,Tier 1,PhD,3.0,30.64,93.79,30.69,1
Male,Hispanic,Tier 2,Masters,4.3,11.76,67.76,17.68,0
Male,White,Tier 3,Bachelors,11.9,10.5,89.35,6.99,0
Female,White,Tier 3,Bachelors,,33.72,,99.48,1
Female,Asian,Tier 2,Bachelors,0.5,,,62.39,0
Female,White,,PhD,,54.56,64.54,43.78,0
Male,Hispanic,Tier 2,Bachelors,21.3,44.85,65.02,95.72,1
,Asian,Tier 2,Bachelors,2.4,47.44,63.66,,0
Male,Black,Tier 2,Bachelors,5.9,19.51,78.33,86.51,1
Male,Black,Tier 2,Bachelors,7.1,39.32,94.62,5.57,0
Female,Other,,Bachelors,2.7,13.46,76.48,29.67,0
Male,White,Tier 2,PhD,17.3,39.02,91.6,51.73,1
Female,,,PhD,5.0,27.34,60.62,25.68,0
Female,White,Tier 2,Masters,3.7,24.22,87.44,15.14,0
Male,White,Tier 1,Bachelors,0.8,10.43,58.94,71.31,0
Male,Asian,Tier 1,,0.4,12.47,88.89,80.76,1
Other,Asian,Tier 1,Masters,,20.86,87.01,,0
Male,Hispanic,Tier 3,PhD,2.3,21.47,85.03,85.9,1
Male,White,Tier 2,Bachelors,5.0,30.44,55.38,24.43,0
Male,Black,Tier 2,Bachelors,2.9,31.36,77.93,56.27,1
Male,Black,Tier 3,,0.7,36.33,70.98,59.19,0
Male,,Tier 3,Masters,4.7,17.87,89.5,26.96,0
Male,White,Tier 2,Bachelors,3.5,11.37,72.73,73.63,0
Female,,Tier 2,Masters,2.7,,79.02,53.67,0
Male,,Tier 2,Bachelors,4.2,30.19,85.93,35.57,0
Male,,Tier 3,Masters,0.4,56.61,74.94,39.47,1
Male,,Tier 3,,8.7,16.64,58.41,95.16,0
Male,White,Tier 2,Bachelors,3.0,13.75,90.51,43.4,0
Male,White,Tier 2,Bachelors,6.1,32.7,54.28,22.33,0
Female,Asian,Tier 1,Masters,12.2,22.56,76.31,37.39,0
Female,Asian,Tier 3,Masters,16.4,10.13,94.8,49.02,0
Male,White,Tier 2,Masters,,23.49,69.65,51.23,0
Male,Asian,Tier 2,Bachelors,8.0,27.07,76.4,23.47,0
Female,White,Tier 2,,7.0,33.72,69.93,45.98,0
Female,Black,Tier 3,Masters,,,96.54,70.02,1
Male,Black,Tier 2,PhD,0.5,31.25,58.51,96.63,1
Male,White,Tier 1,Bachelors,,53.63,52.68,87.47,1
Male,White,,Bachelors,3.7,11.79,76.79,0.24,0
Male,,Tier 2,PhD,18.9,32.84,68.95,68.96,1
Female,Black,,PhD,2.1,20.48,79.08,24.36,0
,Hispanic,Tier 2,Bachelors,1.4,31.66,95.5,23.55,0
Female,White,Tier 2,Bachelors,0.1,43.14,82.82,15.99,0
,Hispanic,,Bachelors,0.8,14.82,86.59,54.29,0
Female,,Tier 2,Bachelors,2.2,2.64,,65.5,0
Female,Black,Tier 3,Bachelors,12.0,29.47,81.8,59.62,0
Other,Asian,Tier 3,Masters,0.3,3.1,63.15,,0
Female,,Tier 2,Bachelors,2.3,42.68,56.01,95.46,1
Male,Hispanic,Tier 2,Masters,5.4,15.11,82.24,61.63,0
Male,Other,Tier 2,Masters,0.5,42.39,82.34,28.37,0
Female,Hispanic,Tier 2,Masters,10.5,30.97,65.71,48.62,0
Female,Black,Tier 3,Masters,5.3,20.34,40.32,23.1,0
Female,White,Tier 2,Masters,4.6,3.56,90.59,,0
Male,White,Tier 2,PhD,,16.94,62.64,40.21,0
Male,White,Tier 2,Bachelors,4.4,4.5,80.43,41.36,0
Male,White,Tier 1,Bachelors,1.4,58.23,87.6,,1
Male,White,Tier 1,PhD,0.8,26.72,56.34,53.89,0
Female,White,Tier 2,Bachelors,0.4,6.97,81.82,66.37,0
Female,Other,Tier 2,Masters,4.3,19.37,,44.0,0
Male,White,Tier 2,PhD,4.9,38.83,79.64,,1
Male,Asian,Tier 2,Bachelors,9.7,30.67,76.27,87.88,1
Female,,Tier 2,Bachelors,4.8,18.36,97.46,76.68,1
Male,White,Tier 3,Bachelors,1.1,7.44,79.9,62.53,0
Male,White,Tier 2,Masters,0.7,18.86,64.42,76.13,0
Male,White,Tier 3,Bachelors,1.4,31.24,67.48,14.51,0
Male,White,Tier 1,Masters,11.2,40.92,66.72,41.89,0
Male,Hispanic,Tier 3,Masters,2.2,63.89,81.78,82.57,1
Male,White,Tier 2,Bachelors,5.6,16.58,95.81,0.29,0
Male,White,Tier 1,Masters,1.4,18.15,82.04,81.68,1
,,Tier 3,Masters,9.6,9.58,92.39,5.42,0
Female,Black,Tier 2,Masters,7.6,56.78,76.51,15.92,0
Male,White,Tier 1,,4.1,8.97,85.71,5.72,0
Male,White,Tier 2,Bachelors,6.5,58.34,89.47,84.97,1
Male,White,Tier 2,,,17.42,90.26,11.21,0
Male,White,Tier 2,Masters,5.2,41.39,82.05,57.45,1
Female,White,Tier 2,,0.6,,58.64,4.52,0
Male,Asian,Tier 2,Bachelors,,32.63,50.01,2.0,0
Other,White,Tier 2,Masters,9.1,31.31,86.48,46.18,1
Male,Hispanic,Tier 1,Masters,0.9,59.48,58.11,61.46,1
Male,White,Tier 2,Masters,,36.44,87.2,55.97,1
Male,,Tier 1,Bachelors,4.4,2.63,,14.94,0
Other,White,Tier 2,Masters,21.8,,65.89,11.71,0
Female,Black,Tier 1,,5.0,5.82,85.09,95.21,1
Female,White,Tier 1,Bachelors,9.3,32.6,87.96,42.89,1
Male,Hispanic,Tier 3,,5.2,,43.46,91.31,0
Male,White,Tier 2,PhD,0.0,9.41,73.92,80.96,0
Other,Hispanic,Tier 2,Bachelors,8.0,25.03,69.57,69.18,0
Male,White,,Bachelors,5.8,14.3,77.65,52.21,0
Male,White,Tier 2,Bachelors,1.0,37.4,,87.49,1
,Black,Tier 2,Masters,2.4,44.57,84.81,57.73,1
Female,Asian,Tier 3,Bachelors,0.1,18.9,85.24,72.03,0
,Hispanic,Tier 1,Bachelors,16.4,20.37,47.98,24.43,0
Other,Asian,,Masters,2.8,33.67,87.59,91.0,1
,White,Tier 3,Bachelors,0.5,26.63,69.86,7.91,0
Male,White,,PhD,6.9,18.97,40.91,,0
Female,,,,6.2,25.11,79.69,7.45,0
Female,Asian,Tier 2,Bachelors,1.2,19.07,54.99,96.08,0
Female,White,Tier 2,Bachelors,0.9,17.66,19.26,64.82,0
Male,Asian,Tier 2,Masters,2.3,48.85,76.88,19.16,0
Female,Hispanic,Tier 2,Bachelors,,59.74,56.58,47.3,0
Female,White,Tier 3,PhD,7.5,20.46,73.32,,0
Female,White,Tier 2,Bachelors,2.1,8.42,74.16,35.04,0
Female,White,Tier 2,Bachelors,7.3,58.8,54.75,65.7,1
Male,,Tier 1,Masters,0.2,54.38,97.54,41.12,1
Male,,Tier 3,Bachelors,2.3,34.2,74.3,,0
Male,Black,Tier 2,Bachelors,2.2,11.29,83.67,0.62,0
Male,Black,,Bachelors,,35.76,67.3,80.89,1
Female,Asian,Tier 2,Masters,16.2,26.28,82.88,50.18,0
Male,White,,PhD,1.3,32.19,67.23,,0
Male,White,Tier 1,Bachelors,,31.46,70.03,31.05,0
Female,Asian,Tier 1,Bachelors,2.7,51.67,30.14,39.26,0
Male,Black,Tier 1,Bachelors,14.9,,68.51,97.1,1
Female,Asian,Tier 2,Bachelors,6.6,,82.89,85.35,1
Male,White,Tier 3,Bachelors,0.4,15.81,90.39,75.67,0
,Black,Tier 2,Bachelors,5.9,24.57,82.39,74.19,1
Male,,Tier 2,PhD,1.2,30.12,86.07,4.68,0
Male,White,Tier 2,Bachelors,2.6,,65.47,26.04,0
Female,Black,Tier 2,,6.7,39.27,63.09,91.02,1
Male,White,Tier 3,Masters,1.6,69.33,35.95,94.02,1
Other,Hispanic,,Bachelors,6.3,44.97,72.33,47.59,0
Male,Asian,Tier 1,Bachelors,11.6,6.78,74.69,75.01,0
Female,Asian,Tier 3,,2.5,13.14,77.11,29.92,0
Male,Black,,Bachelors,2.6,26.83,75.04,20.36,0
,White,Tier 2,Bachelors,27.0,47.62,65.64,38.87,0
,Other,Tier 2,PhD,1.4,47.12,80.63,50.26,1
Male,White,Tier 2,Bachelors,20.6,50.12,69.65,76.34,1
Female,White,Tier 2,Masters,2.6,27.55,66.73,,0
Male,Black,Tier 3,Masters,1.8,15.53,68.46,10.49,0
Male,White,Tier 2,Masters,0.7,8.53,94.84,,0
,Black,Tier 2,Bachelors,6.8,52.49,66.87,32.45,0
Female,Hispanic,Tier 1,Bachelors,3.3,23.56,68.56,79.4,0
,Black,Tier 1,,3.7,,63.63,64.4,0
Male,White,Tier 3,Bachelors,0.5,,65.82,87.07,0
Male,Black,Tier 2,Bachelors,0.1,14.92,91.65,14.59,0
Male,White,Tier 3,Bachelors,0.5,31.22,94.63,33.89,0
Male,Other,Tier 1,Bachelors,0.9,26.33,57.25,90.03,1
Male,White,,PhD,0.2,54.59,85.72,42.66,1
Male,,Tier 2,Bachelors,4.8,50.91,76.26,89.78,1
Female,Hispanic,Tier 3,Bachelors,2.5,30.41,71.04,27.82,0
Male,White,Tier 2,Bachelors,18.5,16.22,62.46,61.58,0
,Asian,Tier 1,Bachelors,7.8,6.45,41.52,6.88,0
Male,,Tier 2,Bachelors,3.1,52.24,93.26,85.32,1
Male,White,Tier 1,Masters,2.5,16.28,49.41,,0
Male,White,Tier 2,Masters,21.2,19.08,90.93,99.5,1
Male,White,Tier 3,Masters,2.1,64.85,63.48,93.75,1
Female,White,Tier 2,Bachelors,3.3,,70.0,1.2,0
Female,White,Tier 3,PhD,2.5,49.91,77.39,44.84,0
Male,White,Tier 2,Masters,4.0,32.77,71.95,44.66,0
Female,Black,Tier 1,Masters,1.2,37.05,58.72,58.59,0
Female,White,Tier 3,Bachelors,2.2,25.92,82.19,46.39,0
Female,White,Tier 2,Bachelors,1.3,25.66,73.35,21.81,0
Male,Black,,Bachelors,2.7,19.97,91.66,5.68,0
,White,Tier 2,Masters,2.4,,,5.78,0
Male,White,Tier 2,Bachelors,1.1,29.13,41.82,59.96,0
Female,Hispanic,Tier 3,Bachelors,9.6,35.38,92.94,40.95,0
Male,White,Tier 3,Bachelors,10.9,28.05,83.99,74.34,1
Other,Black,Tier 2,Bachelors,,40.89,73.78,,0
Female,Black,Tier 2,Masters,12.7,7.59,89.2,67.72,0
Male,White,Tier 1,Bachelors,2.5,31.84,40.49,17.09,0
Male,White,Tier 2,Bachelors,,,,18.08,0
Male,,Tier 2,PhD,,,90.89,46.63,1
Female,Black,Tier 1,Bachelors,,35.95,66.15,8.6,0
Male,White,Tier 2,,2.6,49.24,,29.81,0
Male,White,Tier 2,Masters,9.2,13.42,76.38,55.86,0
Male,Asian,Tier 1,Masters,7.0,19.11,76.99,,0
Female,Hispanic,Tier 2,Bachelors,8.0,33.67,80.14,37.13,0
Male,Hispanic,Tier 3,Bachelors,2.0,,41.21,80.44,0
,Black,Tier 2,Bachelors,0.7,18.2,82.94,22.56,0
Male,Hispanic,Tier 1,Masters,,30.01,56.65,65.65,0
Female,Asian,Tier 3,Bachelors,,41.66,55.01,2.87,0
Other,White,Tier 1,Bachelors,2.6,68.13,74.24,57.3,1
Male,Other,Tier 2,Bachelors,1.9,33.79,,80.37,1
Male,White,,Masters,13.1,40.17,62.12,,0
Female,Black,Tier 1,Masters,1.2,34.17,,91.35,1
Male,White,Tier 3,,6.6,7.63,69.88,73.98,0
Female,,Tier 2,Masters,5.1,32.03,93.89,73.65,1
Male,White,Tier 1,Bachelors,7.5,23.4,71.34,49.1,0
,Black,Tier 2,Masters,2.5,24.45,70.44,61.81,0
Male,White,Tier 1,,3.2,18.46,89.86,60.56,1
,,Tier 1,Bachelors,23.1,10.44,81.5,26.93,0
Male,Hispanic,Tier 2,Bachelors,7.5,34.45,,69.7,1
Male,,Tier 2,PhD,7.3,,73.08,92.51,1
Female,White,Tier 2,Masters,1.2,65.85,68.68,27.9,0
Female,White,Tier 3,Masters,2.1,8.87,37.3,12.88,0
Female,White,Tier 2,PhD,0.0,53.7,69.46,2.12,0
Male,Other,Tier 1,,4.6,7.38,77.94,48.42,0
Female,Hispanic,,Bachelors,3.6,21.82,74.06,63.98,0
Male,,Tier 1,Bachelors,5.2,29.77,78.83,71.2,1
Female,White,Tier 2,Bachelors,0.8,,73.39,72.83,0
Male,Black,Tier 3,Masters,,12.87,85.28,12.88,0
Male,Asian,Tier 2,Bachelors,12.1,22.6,74.34,62.87,0
Male,Other,Tier 2,Bachelors,0.8,15.37,68.77,,0
Female,Asian,Tier 2,Bachelors,0.2,9.6,73.41,30.52,0
Other,Asian,Tier 3,Bachelors,5.3,10.88,42.74,20.51,0
Male,,Tier 1,Masters,0.9,40.46,91.88,49.2,1
Female,Hispanic,Tier 3,PhD,,17.14,71.26,37.81,0
Male,White,Tier 3,Masters,5.7,19.77,50.57,31.64,0
Male,White,Tier 2,Bachelors,2.1,,90.12,35.29,0
Male,Hispanic,,Bachelors,3.2,37.91,87.39,87.85,1
Male,Black,Tier 1,Masters,1.5,42.29,82.98,79.11,1
Male,Asian,Tier 2,Masters,1.5,44.73,41.08,2.33,0
,Black,Tier 2,Masters,12.3,65.07,79.68,69.08,1
Male,White,,Masters,8.8,40.17,38.25,55.78,0
Female,Hispanic,Tier 1,,0.0,21.12,91.89,93.35,1
Male,White,Tier 1,Bachelors,1.2,57.94,50.17,14.87,0
Female,White,Tier 1,Bachelors,3.4,9.86,62.4,60.88,0
Male,White,,Bachelors,6.2,40.66,44.23,57.75,0
Male,White,Tier 2,Bachelors,0.0,23.21,88.8,26.94,0
Male,Asian,Tier 1,Bachelors,1.5,3.49,81.32,85.65,1
Female,,Tier 2,Masters,3.3,38.29,74.8,88.93,1
,White,Tier 2,Bachelors,,7.24,43.17,53.99,0
Male,White,Tier 1,Masters,3.9,,44.76,63.83,0
Male,Black,Tier 2,Bachelors,3.4,17.92,80.65,30.32,0
Female,Hispanic,Tier 3,Bachelors,0.6,54.58,97.37,62.84,1
Male,Other,Tier 3,Masters,2.4,22.86,74.27,21.24,0
,Asian,Tier 2,Bachelors,1.5,24.85,77.52,49.13,0
Male,Hispanic,Tier 3,Bachelors,0.6,23.35,88.01,18.19,0
Female,Black,,Bachelors,,,78.72,68.81,0
Male,Black,,Bachelors,1.8,22.1,,53.48,0
Female,,Tier 1,PhD,6.3,43.01,63.32,33.96,0
,White,,,0.6,22.38,78.93,23.04,0
Male,White,Tier 3,Bachelors,1.7,9.06,75.83,35.31,0
Male,Black,Tier 1,PhD,4.4,,39.89,19.69,0
Female,White,Tier 2,Bachelors,2.8,,93.0,,1
,White,Tier 2,PhD,1.1,20.48,79.66,64.06,0
,White,Tier 2,Masters,0.4,16.68,54.7,5.85,0
Male,White,Tier 1,Masters,6.4,42.48,,24.04,0
Female,White,Tier 2,Masters,0.4,47.36,75.27,60.33,1
Other,Other,Tier 2,Bachelors,,54.9,49.58,24.64,0
Male,Asian,Tier 1,Bachelors,7.1,16.43,98.93,60.26,1
Male,Black,Tier 2,Bachelors,3.8,15.96,87.12,0.49,0
Male,White,Tier 1,Bachelors,2.8,24.91,78.71,79.02,1
Male,Asian,Tier 2,Bachelors,,43.74,80.68,8.96,0
Female,Asian,Tier 1,Masters,0.7,44.35,79.37,29.16,0
Male,White,Tier 2,Bachelors,7.9,,86.31,60.94,1
Male,White,Tier 1,Bachelors,6.9,29.04,78.87,68.52,1
,Hispanic,Tier 1,Masters,0.9,37.91,54.93,44.05,0
Male,White,Tier 2,Bachelors,5.5,,53.28,,0
Male,Black,Tier 3,Bachelors,,5.19,79.13,53.92,0
Male,White,Tier 2,Masters,0.2,14.75,77.62,22.02,0
Male,White,Tier 2,Bachelors,9.4,42.83,64.13,34.95,0
Male,,Tier 1,PhD,6.8,25.07,74.01,30.65,0
Male,White,Tier 2,PhD,3.7,39.99,74.19,68.77,1
Male,White,Tier 1,Bachelors,0.8,32.24,,32.84,0
Male,Asian,Tier 3,,4.6,15.69,60.94,22.55,0
Male,White,,Bachelors,6.0,,84.27,3.99,0
Female,White,Tier 2,Bachelors,11.0,21.52,68.76,,0
Female,Hispanic,Tier 2,Bachelors,0.3,18.53,61.23,91.84,0
Male,Hispanic,Tier 2,Bachelors,13.9,51.63,75.86,21.09,0
Male,Black,,Bachelors,10.8,8.45,71.15,29.67,0
Other,Black,Tier 3,Masters,0.7,15.69,64.5,73.24,0
Male,White,Tier 2,,11.3,17.14,66.5,46.37,0
Male,White,Tier 3,,0.4,34.95,95.81,80.72,1
Male,Black,Tier 1,Bachelors,6.1,12.36,44.29,,0
Female,Hispanic,Tier 2,Masters,1.5,66.41,95.63,89.22,1
,White,Tier 2,Bachelors,4.1,8.38,65.97,85.66,0
Female,White,Tier 2,Masters,12.1,35.48,64.19,16.02,0
Male,White,Tier 2,Bachelors,,,85.84,18.06,0
Male,Asian,,Bachelors,4.3,6.79,59.83,,0
Male,Asian,Tier 1,Masters,12.9,24.64,76.23,21.76,0
Female,Other,Tier 3,Masters,2.0,21.71,77.69,73.82,0
Male,Black,Tier 2,Masters,6.6,16.19,48.24,8.3,0
Male,Black,Tier 1,,5.5,69.57,52.06,95.12,1
,Hispanic,Tier 3,Bachelors,0.2,0.74,53.24,18.34,0
Male,White,Tier 1,Bachelors,14.6,25.53,91.37,11.95,0
Male,Asian,Tier 1,Bachelors,1.3,18.41,90.56,17.26,0
Male,White,Tier 3,Bachelors,3.7,34.61,76.08,67.05,0
Female,White,Tier 1,Masters,0.3,34.81,53.29,15.17,0
Male,Hispanic,Tier 2,Bachelors,6.0,7.32,69.97,36.3,0
Male,White,Tier 2,Bachelors,0.5,49.61,,3.27,0
Female,Other,Tier 2,Masters,2.7,21.13,30.38,21.05,0
Male,White,Tier 1,,,14.94,70.45,19.9,0
Female,Black,Tier 1,Bachelors,1.1,15.43,75.61,3.92,0
Male,Black,Tier 2,,4.5,21.52,64.32,78.95,0
Male,White,Tier 2,Bachelors,5.3,45.32,69.53,50.47,1
Male,Hispanic,Tier 2,Bachelors,5.1,34.06,72.17,72.63,1
Male,Black,Tier 2,Masters,2.9,22.61,88.9,78.06,1
Female,Hispanic,Tier 2,,3.6,35.99,78.67,2.12,0
Female,Hispanic,Tier 1,Bachelors,1.3,23.03,71.7,27.55,0
Male,Asian,Tier 2,Masters,0.7,65.02,89.02,58.27,1
Male,Asian,Tier 2,Masters,0.6,20.28,87.36,15.93,0
Male,White,Tier 2,Bachelors,15.6,,77.53,10.91,0
Female,White,Tier 2,Bachelors,1.9,,93.47,57.0,1
Male,Black,Tier 1,Bachelors,4.3,8.82,77.14,32.14,0
Male,White,Tier 1,Masters,6.2,11.23,,43.51,0
Female,Black,Tier 1,Masters,3.1,3.62,83.61,97.73,1
Female,White,Tier 2,PhD,0.6,41.38,79.82,78.31,1
Female,White,Tier 1,Bachelors,6.1,,49.26,37.42,0
Male,Black,Tier 2,Bachelors,0.6,13.72,85.68,36.74,0
Male,White,Tier 3,Bachelors,13.2,,47.37,31.54,0
Other,Asian,Tier 1,Bachelors,2.2,28.52,69.28,26.93,0
Male,Hispanic,Tier 3,Bachelors,4.4,21.74,96.47,89.36,1
Female,White,Tier 2,Masters,1.5,65.16,53.89,27.33,0
Male,White,Tier 2,Bachelors,4.7,23.21,,40.71,0
Male,White,Tier 1,Bachelors,2.4,34.14,53.86,33.92,0
Male,White,Tier 1,Bachelors,15.6,21.14,65.15,88.84,1
,Hispanic,Tier 2,Bachelors,0.2,4.94,91.87,,0
Male,White,Tier 3,PhD,,,58.93,72.49,0
,Other,,Bachelors,0.3,56.76,49.05,25.48,0
Female,,Tier 1,Bachelors,3.8,52.67,,62.28,1
Female,White,Tier 2,Bachelors,1.1,10.23,45.17,99.35,0
Female,White,Tier 3,Bachelors,3.8,,89.76,66.24,1
Male,White,Tier 2,PhD,9.4,18.2,,27.4,0
Female,White,Tier 2,Masters,0.9,35.7,83.95,1.98,0
,White,Tier 2,Masters,3.6,31.42,88.92,87.95,1
Male,White,Tier 3,Bachelors,1.3,6.29,,60.44,0
Male,Black,Tier 2,Bachelors,1.7,10.58,53.73,29.11,0
Male,White,Tier 1,Bachelors,18.6,32.28,,23.77,0
Male,Hispanic,Tier 2,Bachelors,12.4,30.48,81.11,49.96,1
Male,White,Tier 3,Bachelors,,37.08,,78.29,1
Female,White,Tier 2,Bachelors,3.1,19.84,92.85,29.31,0
Female,,Tier 2,Bachelors,4.3,15.26,93.07,23.26,0
Male,Other,Tier 1,Bachelors,0.2,51.46,46.83,12.54,0
Other,White,Tier 3,Bachelors,1.1,49.32,93.11,31.17,1
Female,White,Tier 2,Masters,2.7,36.35,62.38,73.33,0
Male,Black,Tier 3,Masters,3.6,23.82,76.6,74.23,0
,Hispanic,Tier 2,Bachelors,0.3,18.64,74.84,,0
Female,White,Tier 2,Bachelors,0.4,24.5,69.99,77.57,0
Male,Hispanic,Tier 2,Masters,1.2,52.63,66.94,31.75,0
Female,Hispanic,,Bachelors,14.9,25.41,87.2,43.45,0
Male,Asian,Tier 1,Bachelors,0.0,,85.33,76.23,1
Male,Black,,Masters,4.5,30.72,89.05,13.74,0
Male,Asian,Tier 1,PhD,9.1,33.22,85.81,39.72,1
